0 0 0
1 0.261338 219
2 0.345109 375
3 0.422896 407
4 0.495421 472
5 0.552876 625
6 0.584807 663
7 0.611582 762
8 0.637452 797
9 0.661781 836
10 0.685970 857
11 0.706070 883
12 0.725386 913
13 0.739324 926
14 0.752588 939
15 0.765190 940
16 0.776386 1075
17 0.786877 1088
18 0.796811 1100
19 0.806259 1106
20 0.815491 1113
21 0.824593 1129
22 0.832248 1144
23 0.839810 1155
24 0.847056 1157
25 0.853011 1159
26 0.858682 1167
27 0.863407 1179
28 0.868045 1186
29 0.872456 1187
30 0.876655 1191
31 0.880490 1209
32 0.884198 1220
33 0.887664 1221
34 0.891013 1240
35 0.894290 1243
36 0.897503 1246
37 0.900654 1253
38 0.903713 1261
39 0.906170 1264
40 0.908609 1271
41 0.910786 1276
42 0.912935 1284
43 0.915014 1285
44 0.917062 1286
45 0.919075 1297
46 0.921060 1300
47 0.923045 1302
48 0.924998 1303
49 0.926920 1304
50 0.928842 1306
51 0.930764 1308
52 0.932633 1315
53 0.934461 1321
54 0.936220 1336
55 0.937921 1340
56 0.939569 1344
57 0.941207 1346
58 0.942660 1349
59 0.944109 1352
60 0.945432 1354
61 0.946692 1355
62 0.947952 1357
63 0.949191 1361
64 0.950400 1363
65 0.951607 1366
66 0.952804 1367
67 0.953977 1375
68 0.955136 1379
69 0.956176 1380
70 0.957216 1381
71 0.958255 1382
72 0.959295 1383
73 0.960301 1387
74 0.961246 1388
75 0.962151 1391
76 0.963008 1393
77 0.963861 1397
78 0.964712 1399
79 0.965555 1403
80 0.966374 1404
81 0.967193 1405
82 0.967981 1407
83 0.968768 1408
84 0.969518 1412
85 0.970255 1414
86 0.970990 1418
87 0.971715 1419
88 0.972430 1421
89 0.973123 1423
90 0.973785 1424
91 0.974415 1425
92 0.975045 1427
93 0.975675 1428
94 0.976305 1429
95 0.976904 1430
96 0.977502 1431
97 0.978088 1433
98 0.978671 1435
99 0.979238 1436
100 0.979805 1437
101 0.980334 1442
102 0.980842 1444
103 0.981346 1445
104 0.981850 1446
105 0.982354 1447
106 0.982858 1448
107 0.983359 1451
108 0.983832 1452
109 0.984304 1453
110 0.984777 1454
111 0.985234 1458
112 0.985675 1459
113 0.986116 1460
114 0.986547 1463
115 0.986970 1465
116 0.987379 1466
117 0.987757 1467
118 0.988135 1469
119 0.988513 1470
120 0.988891 1471
121 0.989269 1472
122 0.989648 1473
123 0.990026 1474
124 0.990372 1475
125 0.990719 1476
126 0.991065 1477
127 0.991380 1478
128 0.991695 1479
129 0.992009 1481
130 0.992293 1482
131 0.992573 1484
132 0.992854 1485
133 0.993134 1486
134 0.993408 1487
135 0.993673 1488
136 0.993919 1489
137 0.994164 1490
138 0.994404 1491
139 0.994640 1492
140 0.994873 1493
141 0.995072 1494
142 0.995257 1497
143 0.995411 1498
144 0.995563 1500
145 0.995714 1502
146 0.995862 1503
147 0.996007 1504
148 0.996152 1506
149 0.996291 1507
150 0.996424 1509
151 0.996556 1511
152 0.996689 1512
153 0.996818 1513
154 0.996944 1514
155 0.997066 1517
156 0.997184 1519
157 0.997297 1520
158 0.997411 1521
159 0.997524 1522
160 0.997634 1523
161 0.997745 1524
162 0.997852 1525
163 0.997959 1526
164 0.998066 1527
165 0.998170 1528
166 0.998271 1529
167 0.998372 1530
168 0.998463 1531
169 0.998548 1533
170 0.998628 1535
171 0.998701 1537
172 0.998770 1538
173 0.998839 1539
174 0.998909 1540
175 0.998973 1543
176 0.999036 1545
177 0.999096 1546
178 0.999154 1548
179 0.999211 1549
180 0.999261 1550
181 0.999308 1551
182 0.999356 1552
183 0.999401 1554
184 0.999442 1555
185 0.999477 1556
186 0.999511 1557
187 0.999543 1558
188 0.999574 1559
189 0.999603 1560
190 0.999631 1561
191 0.999659 1562
192 0.999685 1563
193 0.999709 1564
194 0.999732 1565
195 0.999755 1566
196 0.999776 1567
197 0.999795 1568
198 0.999812 1569
199 0.999828 1573
200 0.999843 1575
201 0.999858 1576
202 0.999872 1578
203 0.999885 1579
204 0.999897 1580
205 0.999909 1581
206 0.999920 1582
207 0.999929 1583
208 0.999938 1584
209 0.999946 1585
210 0.999954 1586
211 0.999960 1587
212 0.999965 1590
213 0.999970 1591
214 0.999976 1593
215 0.999981 1594
216 0.999985 1595
217 0.999989 1596
218 0.999992 1597
219 0.999994 1598
220 0.999996 1599
221 0.999997 1600
222 0.999998 1601
223 0.999999 1602
224 1.000000 1603
225 1.000000 1604
226 1.000000 1605
227 1.000000 1606
228 1.000000 1607
