0 0 0
1 0.207445 253
2 0.343259 529
3 0.393843 671
4 0.435078 797
5 0.459465 835
6 0.478731 867
7 0.496158 880
8 0.508858 927
9 0.520714 956
10 0.532117 969
11 0.543035 981
12 0.551990 1039
13 0.560425 1056
14 0.568825 1091
15 0.576422 1101
16 0.583665 1115
17 0.590351 1124
18 0.597028 1136
19 0.603357 1142
20 0.608364 1161
21 0.613085 1176
22 0.617567 1181
23 0.621609 1195
24 0.625106 1203
25 0.628579 1217
26 0.632026 1236
27 0.635467 1247
28 0.638785 1252
29 0.642018 1259
30 0.645095 1269
31 0.647798 1272
32 0.650438 1287
33 0.653067 1297
34 0.655639 1302
35 0.658128 1318
36 0.660472 1321
37 0.662764 1327
38 0.665055 1332
39 0.667303 1338
40 0.669492 1343
41 0.671388 1347
42 0.673239 1357
43 0.675084 1362
44 0.676876 1368
45 0.678591 1375
46 0.680290 1379
47 0.681936 1382
48 0.683552 1383
49 0.685054 1391
50 0.686479 1394
51 0.687816 1395
52 0.689112 1414
53 0.690393 1420
54 0.691627 1423
55 0.692817 1425
56 0.694007 1429
57 0.695155 1431
58 0.696301 1432
59 0.697433 1434
60 0.698560 1441
61 0.699668 1445
62 0.700740 1446
63 0.701791 1450
64 0.702834 1452
65 0.703848 1455
66 0.704847 1457
67 0.705832 1459
68 0.706797 1462
69 0.707751 1467
70 0.708692 1468
71 0.709629 1472
72 0.710558 1475
73 0.711473 1483
74 0.712355 1484
75 0.713236 1486
76 0.714118 1489
77 0.714970 1491
78 0.715823 1493
79 0.716650 1497
80 0.717473 1500
81 0.718288 1504
82 0.719100 1506
83 0.719893 1508
84 0.720672 1510
85 0.721436 1511
86 0.722185 1513
87 0.722935 1514
88 0.723684 1515
89 0.724404 1517
90 0.725095 1518
91 0.725756 1520
92 0.726417 1523
93 0.727079 1524
94 0.727740 1525
95 0.728386 1527
96 0.729033 1528
97 0.729665 1532
98 0.730283 1533
99 0.730882 1537
100 0.731470 1539
101 0.732040 1541
102 0.732598 1542
103 0.733142 1543
104 0.733671 1544
105 0.734185 1545
106 0.734694 1550
107 0.735193 1551
108 0.735693 1553
109 0.736190 1561
110 0.736681 1563
111 0.737170 1568
112 0.737639 1571
113 0.738104 1575
114 0.738560 1577
115 0.739013 1582
116 0.739453 1583
117 0.739894 1584
118 0.740332 1587
119 0.740757 1589
120 0.741168 1590
121 0.741565 1591
122 0.741962 1592
123 0.742344 1593
124 0.742726 1594
125 0.743084 1596
126 0.743437 1597
127 0.743787 1601
128 0.744132 1603
129 0.744463 1605
130 0.744789 1607
131 0.745112 1612
132 0.745436 1614
133 0.745759 1615
134 0.746082 1616
135 0.746397 1620
136 0.746707 1622
137 0.747015 1623
138 0.747324 1624
139 0.747627 1626
140 0.747921 1627
141 0.748214 1628
142 0.748508 1629
143 0.748798 1632
144 0.749077 1633
145 0.749356 1634
146 0.749635 1635
147 0.749915 1636
148 0.750189 1638
149 0.750458 1640
150 0.750723 1641
151 0.750987 1642
152 0.751252 1643
153 0.751516 1644
154 0.751771 1648
155 0.752023 1650
156 0.752276 1652
157 0.752527 1654
158 0.752779 1657
159 0.753028 1658
160 0.753278 1659
161 0.753528 1660
162 0.753763 1661
163 0.753998 1662
164 0.754233 1663
165 0.754454 1664
166 0.754674 1665
167 0.754895 1666
168 0.755115 1667
169 0.755335 1668
170 0.755543 1671
171 0.755748 1673
172 0.755954 1674
173 0.756149 1676
174 0.756340 1677
175 0.756532 1678
176 0.756723 1679
177 0.756914 1680
178 0.757105 1681
179 0.757287 1683
180 0.757463 1684
181 0.757639 1685
182 0.757816 1686
183 0.757977 1687
184 0.758139 1688
185 0.758301 1689
186 0.758462 1690
187 0.758624 1691
188 0.758786 1692
189 0.758947 1693
190 0.759107 1696
191 0.759263 1698
192 0.759410 1699
193 0.759551 1700
194 0.759689 1701
195 0.759826 1703
196 0.759957 1704
197 0.760085 1706
198 0.760212 1707
199 0.760337 1708
200 0.760451 1709
201 0.760564 1710
202 0.760674 1713
203 0.760783 1714
204 0.760890 1715
205 0.760994 1716
206 0.761099 1717
207 0.761200 1719
208 0.761298 1720
209 0.761392 1721
210 0.761484 1722
211 0.761572 1723
212 0.761658 1725
213 0.761745 1726
214 0.761830 1727
215 0.761914 1728
216 0.761998 1729
217 0.762082 1730
218 0.762165 1732
219 0.762248 1733
220 0.762328 1734
221 0.762409 1735
222 0.762490 1736
223 0.762566 1737
224 0.762641 1738
225 0.762716 1739
226 0.762787 1740
227 0.762856 1741
228 0.762925 1742
229 0.762993 1743
230 0.763060 1744
231 0.763126 1745
232 0.763189 1746
233 0.763253 1747
234 0.763314 1748
235 0.763376 1749
236 0.763436 1750
237 0.763497 1751
238 0.763555 1752
239 0.763611 1753
240 0.763666 1754
241 0.763718 1755
242 0.763771 1757
243 0.763823 1759
244 0.763874 1760
245 0.763924 1761
246 0.763973 1762
247 0.764020 1763
248 0.764064 1764
249 0.764106 1765
250 0.764149 1766
251 0.764187 1767
252 0.764224 1768
253 0.764258 1769
254 0.764290 1770
255 0.764322 1771
256 0.764355 1772
257 0.764387 1773
258 0.764419 1774
259 0.764449 1775
260 0.764477 1776
261 0.764505 1777
262 0.764530 1778
263 0.764555 1779
264 0.764580 1780
265 0.764604 1781
266 0.764628 1782
267 0.764650 1783
268 0.764671 1784
269 0.764688 1785
