281 0.973005 2148
282 0.973270 2149
283 0.973534 2150
284 0.973799 2151
285 0.974063 2152
286 0.974328 2153
287 0.974592 2154
288 0.974857 2155
289 0.975111 2159
290 0.975364 2161
291 0.975616 2163
292 0.975869 2165
293 0.976120 2167
294 0.976372 2170
295 0.976621 2171
296 0.976871 2172
297 0.977121 2173
298 0.977371 2174
299 0.977621 2176
300 0.977866 2178
301 0.978101 2179
302 0.978336 2180
303 0.978571 2183
304 0.978807 2184
305 0.979042 2185
306 0.979277 2186
307 0.979512 2187
308 0.979732 2188
309 0.979953 2189
310 0.980173 2190
311 0.980394 2191
312 0.980614 2192
313 0.980834 2193
314 0.981055 2194
315 0.981275 2195
316 0.981496 2196
317 0.981716 2197
318 0.981935 2199
319 0.982147 2202
320 0.982354 2205
321 0.982560 2207
322 0.982765 2210
323 0.982971 2211
324 0.983177 2212
325 0.983382 2213
326 0.983588 2214
327 0.983784 2216
328 0.983975 2217
329 0.984166 2218
330 0.984357 2219
331 0.984548 2220
332 0.984739 2221
333 0.984930 2222
334 0.985121 2223
335 0.985312 2224
336 0.985494 2226
337 0.985670 2227
338 0.985847 2228
339 0.986023 2229
340 0.986199 2230
341 0.986376 2231
342 0.986548 2233
343 0.986717 2237
344 0.986883 2239
345 0.987045 2240
346 0.987207 2241
347 0.987368 2242
348 0.987530 2243
349 0.987692 2244
350 0.987853 2245
351 0.988015 2246
352 0.988177 2247
353 0.988338 2248
354 0.988500 2249
355 0.988660 2252
356 0.988816 2254
357 0.988967 2256
358 0.989116 2258
359 0.989263 2259
360 0.989409 2260
361 0.989556 2261
362 0.989703 2262
363 0.989846 2263
364 0.989987 2264
365 0.990125 2265
366 0.990263 2266
367 0.990401 2267
368 0.990538 2269
369 0.990672 2270
370 0.990802 2271
371 0.990933 2272
372 0.991061 2273
373 0.991189 2275
374 0.991317 2276
375 0.991443 2277
376 0.991568 2278
377 0.991690 2279
378 0.991808 2280
379 0.991924 2281
380 0.992037 2282
381 0.992150 2283
382 0.992260 2284
383 0.992370 2285
384 0.992481 2286
385 0.992591 2289
386 0.992700 2290
387 0.992807 2291
388 0.992913 2293
389 0.993017 2294
390 0.993121 2295
391 0.993226 2296
392 0.993327 2298
393 0.993428 2299
